"Kingdom","Phylum","Class","Order","Family","Sequence_ID"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064390__22269"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064853__10190"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064390__28712"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064900__42297"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064916__4473"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064997__29572"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064714__59206"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065034__7232"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064853__51198"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064869__4931"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064853__55229"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983060__1350"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065036__13602"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064854__16061"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064854__18557"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064391__5529"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065014__5090"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065015__1346"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064406__5125"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065015__27635"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064982__1132"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064550__5639"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065016__19585"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065016__3878"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064354__27568"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064854__8534"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983042__21404"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065017__20636"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064855__22808"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064855__23019"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064964__49867"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064855__47079"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064855__763"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10825280__6587"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064921__20244"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064943__14707"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064718__5794"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064856__3716"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10823074__4799"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064984__15644"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064553__28285"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__22454"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064858__13319"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064875__37710"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__30223"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064858__19508"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064858__24050"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__37723"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__43136"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064461__6152"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064905__43642"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064905__58204"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064395__22624"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064556__14748"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064859__54773"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064986__22382"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064968__1722"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064968__22533"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064860__14240"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064907__2180"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064396__15973"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064499__21788"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065025__19337"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064861__21380"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064969__12427"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064861__32365"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064861__3582"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065027__10941"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065027__17817"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064397__16113"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064861__7497"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064559__16594"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403499__2673"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10821932__45553"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064862__25072"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064953__14512"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064961__23777"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064444__52746"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064863__29257"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064896__22493"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064705__20716"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064863__37189"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065029__17115"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064954__24662"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064909__25346"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064990__23105"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065029__6180"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064864__30566"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064865__16146"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064865__22724"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064710__18795"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064927__3699"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064865__28059"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064911__11130"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064928__24469"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064928__26078"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064448__32909"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064883__36628"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064866__21392"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065009__2409"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064711__4469"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064564__49210"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064401__40690"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065031__2054"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064884__13567"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064898__37739"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064506__18615"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065031__9359"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064899__13096"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065010__18528"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064884__29843"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064402__23144"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064867__12952"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064914__19649"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064450__33982"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064884__51195"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10825182__14219"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064932__27493"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064932__335"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403504__14898"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064867__29732"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480286__3782"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064867__7494"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064979__29695"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064473__7571"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064886__12328"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065011__7531"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064886__20506"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064934__7608"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064453__1617"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064887__26818"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064571__15998"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064900__61848"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064436__42081"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064918__21296"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064870__35768"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064870__37853"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065036__32194"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064406__23265"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064889__20370"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064871__2651"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10825153__9562"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064421__9251"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064573__9586"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064919__7371"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064512__804"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064902__33522"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064574__22876"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064408__24676"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065037__49357"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064941__7110"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064872__39851"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065038__7193"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065039__11460"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064890__49406"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064839__8279"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064961__12424"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064931__394"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064891__26335"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064903__8238"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064965__20569"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064411__52099"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064944__3410"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__22504"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064494__9932"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064424__11781"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064876__12898"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064876__13297"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064481__17192"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064536__4074"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064923__18379"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065040__5131"
