Source	Target	Correlation_CL	Correlation_PD	Avg_Correlation
s__Cohnella_sp._LGH	SRR19064862__25072	0.0292521822601866	0.00865058415592862	0.0189513832080576
s__Cohnella_candidum	SRR19064862__25072	0.0466005451104346	0.00363844811772371	0.0251194966140792
s__Brevibacillus_composti	SRR19064862__25072	0.0421424224965763	-0.00656402154038717	0.0177892004780946
s__Paenibacillus_dendritiformis	SRR19064862__25072	0.0295245352538809	0.0255395277153624	0.0275320314846217
s__Paenibacillus_sp._FSL_K6-1096	SRR19064862__25072	0.0157001567005253	0.0547018535085656	0.0352010051045454
s__Paenibacillus_albicereus	SRR19064862__25072	0.0301893859763315	-0.0242694775727334	0.00295995420179904
s__Paenibacillus_beijingensis	SRR19064862__25072	0.0528483245211885	0.0266671461081154	0.0397577353146519
s__Paenibacillus_rhizovicinus	SRR19064862__25072	0.0643518828431649	0.0665648240444386	0.0654583534438017
s__Paenibacillus_lycopersici	SRR19064862__25072	0.107182854043032	0.0340440239665267	0.0706134390047793
s__Paenibacillus_elgii	SRR19064862__25072	0.0745210519188696	0.0587753431888528	0.0666481975538612
s__Paenibacillus_konkukensis	SRR19064862__25072	0.0732944876696535	0.0217497564312928	0.0475221220504731
s__Paenibacillus_thiaminolyticus	SRR19064862__25072	0.0819895187728437	0.00526098100133791	0.0436252498870908
s__Paenibacillus_durus	SRR19064862__25072	0.028432961956169	-0.0175743346725147	0.00542931364182712
s__Paenibacillus_macerans	SRR19064862__25072	0.0860684216846916	-0.0316718294889268	0.0271982960978824
s__Paenibacillus_sp._32O-W	SRR19064862__25072	0.0130473669821051	0.0265613197413025	0.0198043433617038
s__Paenibacillus_sp._RUD330	SRR19064862__25072	0.0433892059751645	0.00256346051725028	0.0229763332462074
s__Paenibacillus_sp._FSL_K6-1217	SRR19064862__25072	0.05383702199395	0.0914864253701434	0.0726617236820467
s__Lacticaseibacillus_rhamnosus	SRR19064862__25072	0.072151638349909	-0.198204877849775	-0.0630266197499328
s__Streptococcus_sp._HSISS3	SRR19064862__25072	0.0210386081086254	-0.0525242508678755	-0.015742821379625
s__Streptococcus_sp._FSL_W7-1342	SRR19064862__25072	0.0388536589718865	0.00742309143388496	0.0231383752028857
s__Streptococcus_mutans	SRR19064862__25072	-0.0115174251425479	-0.132555225661093	-0.0720363254018205
s__Streptococcus_vestibularis	SRR19064862__25072	-0.0147067505309489	-0.0665401973551907	-0.0406234739430698
s__Streptococcus_rubneri	SRR19064862__25072	0.025504694804206	0.0588886793449959	0.0421966870746009
s__Moorella_sp._Hama-1	SRR19064862__25072	0.0238295388503884	0.0140920389783128	0.0189607889143506
s__Christensenella_sp._MSJ-20	SRR19064862__25072	0.0669943142479235	-0.0450842140805833	0.0109550500836701
s__Peptoclostridium_acidaminophilum	SRR19064862__25072	0.0227096122882406	0.00150710855497359	0.0121083604216071
s__Caldinitratiruptor_microaerophilus	SRR19064862__25072	0.0123199955749775	-0.0487981704682316	-0.018239087446627
s__Desulfofundulus_kuznetsovii	SRR19064862__25072	-0.0419994580626188	-0.0394121014888101	-0.0407057797757144
s__Desulforamulus_ruminis	SRR19064862__25072	0.0200932438760272	-0.0097642709240139	0.00516448647600664
s__Candidatus_Formimonas_warabiya	SRR19064862__25072	-0.0156347035539413	0.00318794185559594	-0.00622338084917269
s__Dehalobacter_restrictus	SRR19064862__25072	0.0501924914375538	0.0105372721711509	0.0303648818043523
s__Butyricicoccus_sp._GAM44	SRR19064862__25072	0.108459879312142	0.186731485294259	0.147595682303201
s__Caproiciproducens_sp._NJN-50	SRR19064862__25072	-0.0283870723896585	-0.0539284038803393	-0.0411577381349989
s__Thermaerobacter_sp._PB12/4term	SRR19064862__25072	0.00118252830366048	-0.0543035587019973	-0.0265605151991684
s__Alkalibacter_rhizosphaerae	SRR19064862__25072	0.0350627309960647	-0.0442074408790852	-0.00457235494151026
s__Roseburia_faecis	SRR19064862__25072	0.331817065244202	0.478821988774508	0.405319527009355
s__Archangium_violaceum	SRR19064862__25072	0.0569237867692021	-0.0521556609957078	0.00238406288674714
s__Breznakiella_homolactica	SRR19064862__25072	0.10526569903311	0.00616480791838109	0.0557152534757457
s__Treponema_brennaborense	SRR19064862__25072	0.0296993688181269	0.0207289857050562	0.0252141772615916
s__Treponema_saccharophilum	SRR19064862__25072	0.0469784352365498	-0.0189077460559455	0.0140353445903021
s__Geotalea_uraniireducens	SRR19064862__25072	0.0473565113563311	-0.0374155495280134	0.00497048091415884
s__Trichlorobacter_lovleyi	SRR19064862__25072	0.0871523170185949	0.0893918912585626	0.0882721041385787
s__Solidesulfovibrio_carbinoliphilus	SRR19064862__25072	0.0375846679249778	-0.00419295451175478	0.0166958567066115
s__Oceanidesulfovibrio_marinus	SRR19064862__25072	0.0629248626046908	-0.0379971097163495	0.0124638764441707
s__Megalodesulfovibrio_gigas	SRR19064862__25072	0.0761079258267624	-0.0402520441972722	0.0179279408147451
s__Salidesulfovibrio_onnuriiensis	SRR19064862__25072	0.0665141756148783	-0.0156841849183582	0.02541499534826
s__Pseudodesulfovibrio_methanolicus	SRR19064862__25072	0.0369238649096239	-0.0371107019254381	-9.34185079070754e-05
s__Pseudodesulfovibrio_mercurii	SRR19064862__25072	0.0368802719553213	-0.0408194567695274	-0.00196959240710309
s__Pseudodesulfovibrio_tunisiensis	SRR19064862__25072	0.0561775785663718	-0.0110500409936461	0.0225637687863628
s__Pseudodesulfovibrio_indicus	SRR19064862__25072	0.0346935651864277	-0.0250546328044332	0.00481946619099728
s__Achromobacter_xylosoxidans	SRR19064862__25072	0.0405693741293714	0.0304632571873208	0.0355163156583461
s__Oxalobacter_aliiformigenes	SRR19064862__25072	0.0891475057629556	0.04561315192219	0.0673803288425728
s__Ramlibacter_tataouinensis	SRR19064862__25072	0.0567353854877095	0.00365241013524757	0.0301938978114785
s__Cupriavidus_taiwanensis	SRR19064862__25072	0.0358668928068113	0.00941120099495174	0.0226390469008815
s__Cupriavidus_pauculus	SRR19064862__25072	0.0363628850009977	0.0121506264279157	0.0242567557144567
s__Burkholderia_cepacia	SRR19064862__25072	0.0837059765038413	0.0964049631601517	0.0900554698319965
s__Roseibium_sp.	SRR19064862__25072	0.0922308698870914	0.0865234075755597	0.0893771387313255
s__Sinorhizobium_fredii	SRR19064862__25072	0.0425872166773081	-0.0122488616645286	0.0151691775063898
s__Pseudomonas_chlororaphis	SRR19064862__25072	0.0432087657645936	0.0306814520455514	0.0369451089050725
s__Cedecea_neteri	SRR19064862__25072	0.0493050314594793	-0.00761910405445594	0.0208429637025117
s__Enterobacter_cloacae	SRR19064862__25072	-0.0938178403904178	-0.00236397184770485	-0.0480909061190613
s__Porphyromonas_asaccharolytica	SRR19064862__25072	0.0917766616842991	-0.0184062028982092	0.036685229393045
s__Segatella_oris	SRR19064862__25072	0.0388485236791563	0.0475954062043796	0.0432219649417679
s__Prevotella_fusca	SRR19064862__25072	0.056398753527492	0.0620682102359758	0.0592334818817339
s__Prevotella_sp._E15-22	SRR19064862__25072	0.0479627243214451	0.0616152155173871	0.0547889699194161
s__Alistipes_onderdonkii	SRR19064862__25072	0.0300165750938261	-0.00584378421106257	0.0120863954413818
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR19064862__25072	0.0350427471862109	0.120315366629637	0.0776790569079239
s__Methanobrevibacter_smithii	SRR19064862__25072	0.0202258500046617	-0.0325412341150923	-0.00615769205521531
s__Candidatus_Poriferisocius_sp.	SRR19064866__8625	0.536813471920756	0.620987685448992	0.578900578684874
s__Candidatus_Poriferisodalis_sp.	SRR19064866__8625	0.575099617229847	0.618612025953537	0.596855821591692
s__Propionibacterium_freudenreichii	SRR19064866__8625	0.466721483482626	0.520419224410961	0.493570353946793
s__Propionibacterium_acidifaciens	SRR19064866__8625	0.358313353740678	0.264885339187537	0.311599346464108
s__Streptomyces_canus	SRR19064866__8625	0.432036491156973	0.505014105420329	0.468525298288651
s__Streptomyces_venezuelae	SRR19064866__8625	0.522193459498777	0.545634796813015	0.533914128155896
s__Actinomyces_sp._HMT_175	SRR19064866__8625	0.150143730656274	0.123632676858386	0.13688820375733
s__Actinomyces_sp._oral_taxon_169	SRR19064866__8625	0.167363120066024	0.152227346365845	0.159795233215935
s__Schaalia_turicensis	SRR19064866__8625	0.388627350325192	0.333549582714476	0.361088466519834
s__Parascardovia_denticolens	SRR19064866__8625	0.350773896490148	0.234026625390323	0.292400260940236
s__Bifidobacterium_lemurum	SRR19064866__8625	0.381146537623175	0.300768055504549	0.340957296563862
s__Bifidobacterium_choerinum	SRR19064866__8625	0.39442108279437	0.418086287365238	0.406253685079804
s__Bifidobacterium_subtile	SRR19064866__8625	0.372295460555008	0.365940737460132	0.36911809900757
s__Bifidobacterium_eulemuris	SRR19064866__8625	0.373664058328677	0.309137828466777	0.341400943397727
s__Bifidobacterium_animalis	SRR19064866__8625	0.293170447863401	0.237181859566038	0.26517615371472
s__Bifidobacterium_sp._ESL0790	SRR19064866__8625	0.389462424777341	0.400476610591777	0.394969517684559
s__Bifidobacterium_dentium	SRR19064866__8625	0.192321175707017	0.107365566970407	0.149843371338712
s__Leptogranulimonas_caecicola	SRR19064866__8625	0.486223284217512	0.563422398750255	0.524822841483884
s__Ndongobacter_massiliensis	SRR19064866__8625	0.564859617376177	0.602949244335634	0.583904430855906
s__Peptoniphilus_equinus	SRR19064866__8625	0.524373477102093	0.546048170792511	0.535210823947302
s__Aedoeadaptatus_ivorii	SRR19064866__8625	0.519048486208724	0.584529805927856	0.55178914606829
s__Selenomonas_timonae	SRR19064866__8625	0.487770508449288	0.528958890601893	0.508364699525591
s__Selenomonas_dianae	SRR19064866__8625	0.503307326188964	0.542181321299604	0.522744323744284
s__Veillonella_orientalis	SRR19064866__8625	-0.0989787188871955	-0.147690640699007	-0.123334679793101
s__Veillonella_dispar	SRR19064866__8625	-0.125827906199903	-0.131334303464695	-0.128581104832299
s__Alicyclobacillus_acidocaldarius	SRR19064866__8625	0.524177374804634	0.595681433290418	0.559929404047526
s__Tumebacillus_avium	SRR19064866__8625	0.524341303316271	0.584840085935325	0.554590694625798
s__Gemella_sanguinis	SRR19064866__8625	-0.0469592451696212	-0.0907627902264324	-0.0688610176980268
s__Thermobacillus_composti	SRR19064866__8625	0.536441881605731	0.613621881510991	0.575031881558361
s__Cohnella_sp._WGS1546	SRR19064866__8625	0.527941856400421	0.566395294363111	0.547168575381766
s__Cohnella_sp._LGH	SRR19064866__8625	0.557619510551615	0.565734646285733	0.561677078418674
s__Cohnella_candidum	SRR19064866__8625	0.53236691369095	0.506794553854212	0.519580733772581
s__Brevibacillus_composti	SRR19064866__8625	0.454377022236791	0.534477617271833	0.494427319754312
s__Paenibacillus_dendritiformis	SRR19064866__8625	0.499877450027309	0.552327240538572	0.52610234528294
s__Paenibacillus_sp._FSL_K6-1096	SRR19064866__8625	0.447396899233465	0.40169115715558	0.424544028194522
s__Paenibacillus_albicereus	SRR19064866__8625	0.461266982497975	0.504238265415246	0.48275262395661
s__Paenibacillus_beijingensis	SRR19064866__8625	0.504720359406723	0.483729649951763	0.494225004679243
s__Paenibacillus_rhizovicinus	SRR19064866__8625	0.420477914812776	0.407114114664924	0.41379601473885
s__Paenibacillus_lycopersici	SRR19064866__8625	0.455276928241301	0.449532015076777	0.452404471659039
s__Paenibacillus_elgii	SRR19064866__8625	0.5026069566151	0.467767627117968	0.485187291866534
s__Paenibacillus_konkukensis	SRR19064866__8625	0.487386810109745	0.471493106086597	0.479439958098171
s__Paenibacillus_thiaminolyticus	SRR19064866__8625	0.489827719995532	0.439396487716891	0.464612103856212
s__Paenibacillus_durus	SRR19064866__8625	0.453513947551772	0.461747727342065	0.457630837446918
s__Paenibacillus_macerans	SRR19064866__8625	0.49464491378453	0.531895483024457	0.513270198404494
s__Paenibacillus_sp._32O-W	SRR19064866__8625	0.538021285911306	0.558609712720675	0.54831549931599
s__Paenibacillus_sp._RUD330	SRR19064866__8625	0.523406390410068	0.544201787192576	0.533804088801322
s__Paenibacillus_sp._FSL_K6-1217	SRR19064866__8625	0.389647074763939	0.341221066036255	0.365434070400097
s__Lacticaseibacillus_rhamnosus	SRR19064866__8625	0.253094848421234	0.143293854299461	0.198194351360347
s__Streptococcus_sp._HSISS3	SRR19064866__8625	-0.0448326962192215	-0.11575586869857	-0.0802942824588956
s__Streptococcus_sp._FSL_W7-1342	SRR19064866__8625	-0.10001778974054	-0.109966270159401	-0.104992029949971
s__Streptococcus_mutans	SRR19064866__8625	0.125324957611623	0.108078566332429	0.116701761972026
s__Streptococcus_vestibularis	SRR19064866__8625	-0.0905993043745459	-0.0767658326854699	-0.0836825685300079
s__Streptococcus_rubneri	SRR19064866__8625	-0.0845487336495771	-0.130663358208915	-0.107606045929246
s__Moorella_sp._Hama-1	SRR19064866__8625	0.512574176015634	0.566327859589134	0.539451017802384
s__Christensenella_sp._MSJ-20	SRR19064866__8625	0.626673444733906	0.667034844696228	0.646854144715067
s__Peptoclostridium_acidaminophilum	SRR19064866__8625	0.489405342022661	0.559582394852925	0.524493868437793
s__Caldinitratiruptor_microaerophilus	SRR19064866__8625	0.559540769052887	0.64947194500923	0.604506357031058
s__Desulfofundulus_kuznetsovii	SRR19064866__8625	0.50028160780127	0.563980196787632	0.532130902294451
s__Desulforamulus_ruminis	SRR19064866__8625	0.536283597486736	0.538339691032553	0.537311644259645
s__Candidatus_Formimonas_warabiya	SRR19064866__8625	0.502772631440146	0.574850069769832	0.538811350604989
s__Dehalobacter_restrictus	SRR19064866__8625	0.399462611568265	0.377678844759819	0.388570728164042
s__Butyricicoccus_sp._GAM44	SRR19064866__8625	0.0803808217982301	-0.0418941182142763	0.0192433517919769
s__Caproiciproducens_sp._NJN-50	SRR19064866__8625	0.498070840639277	0.541945903853178	0.520008372246228
s__Thermaerobacter_sp._PB12/4term	SRR19064866__8625	0.509602084144525	0.653898574192245	0.581750329168385
s__Alkalibacter_rhizosphaerae	SRR19064866__8625	0.506103132857511	0.60210985916835	0.55410649601293
s__Roseburia_faecis	SRR19064866__8625	0.0564847420767208	0.0500872397960782	0.0532859909363995
s__Archangium_violaceum	SRR19064866__8625	0.544914946694288	0.647927894561054	0.596421420627671
s__Breznakiella_homolactica	SRR19064866__8625	0.514287541436526	0.527621330165225	0.520954435800875
s__Treponema_brennaborense	SRR19064866__8625	0.539530689445832	0.543519927388257	0.541525308417045
s__Treponema_saccharophilum	SRR19064866__8625	0.494165027164188	0.535069481509486	0.514617254336837
s__Geotalea_uraniireducens	SRR19064866__8625	0.513952670036942	0.513003215315795	0.513477942676368
s__Trichlorobacter_lovleyi	SRR19064866__8625	0.367134327956285	0.339201882855521	0.353168105405903
s__Solidesulfovibrio_carbinoliphilus	SRR19064866__8625	0.459524703662375	0.446749020537435	0.453136862099905
s__Oceanidesulfovibrio_marinus	SRR19064866__8625	0.409770596287206	0.464628911110898	0.437199753699052
s__Megalodesulfovibrio_gigas	SRR19064866__8625	0.445947749878396	0.439807868092028	0.442877808985212
s__Salidesulfovibrio_onnuriiensis	SRR19064866__8625	0.474018958961759	0.490533109928167	0.482276034444963
s__Pseudodesulfovibrio_methanolicus	SRR19064866__8625	0.331738416936401	0.397545906091841	0.364642161514121
s__Pseudodesulfovibrio_mercurii	SRR19064866__8625	0.357671355738966	0.443502873330097	0.400587114534532
s__Pseudodesulfovibrio_tunisiensis	SRR19064866__8625	0.31359274092578	0.366334325222715	0.339963533074248
s__Pseudodesulfovibrio_indicus	SRR19064866__8625	0.36110196304647	0.381971031315755	0.371536497181112
s__Achromobacter_xylosoxidans	SRR19064866__8625	0.43856952113957	0.502331990975488	0.470450756057529
s__Oxalobacter_aliiformigenes	SRR19064866__8625	0.514704988169412	0.417263755726516	0.465984371947964
s__Ramlibacter_tataouinensis	SRR19064866__8625	0.480895854305315	0.505973008067774	0.493434431186545
s__Cupriavidus_taiwanensis	SRR19064866__8625	0.452180673726435	0.506315566442397	0.479248120084416
s__Cupriavidus_pauculus	SRR19064866__8625	0.478048275421088	0.46907664595853	0.473562460689809
s__Burkholderia_cepacia	SRR19064866__8625	0.330638555177636	0.264164724067808	0.297401639622722
s__Roseibium_sp.	SRR19064866__8625	0.436892263754928	0.339845202166121	0.388368732960525
s__Sinorhizobium_fredii	SRR19064866__8625	0.428901643436348	0.4862222792325	0.457561961334424
s__Pseudomonas_chlororaphis	SRR19064866__8625	0.35488950714456	0.431073127711289	0.392981317427925
s__Cedecea_neteri	SRR19064866__8625	0.329292176096164	0.371743244915469	0.350517710505816
s__Enterobacter_cloacae	SRR19064866__8625	0.247875462092238	0.21050015585689	0.229187808974564
s__Porphyromonas_asaccharolytica	SRR19064866__8625	0.259801820461416	0.2494944287655	0.254648124613458
s__Segatella_oris	SRR19064866__8625	0.1297241120009	0.12364714267755	0.126685627339225
s__Prevotella_fusca	SRR19064866__8625	0.168348520160616	0.102500577938187	0.135424549049402
s__Prevotella_sp._E15-22	SRR19064866__8625	0.213608972454113	0.168794353526995	0.191201662990554
s__Alistipes_onderdonkii	SRR19064866__8625	0.166733735178873	0.273364930027594	0.220049332603233
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR19064866__8625	0.0685052083194734	0.0203560432801118	0.0444306257997926
s__Methanobrevibacter_smithii	SRR19064866__8625	0.502021287859879	0.484268004931632	0.493144646395756
s__Candidatus_Poriferisocius_sp.	SRR19064869__9255	0.287588807224925	0.291266607900461	0.289427707562693
s__Candidatus_Poriferisodalis_sp.	SRR19064869__9255	0.307961996401158	0.283237134878741	0.29559956563995
s__Propionibacterium_freudenreichii	SRR19064869__9255	0.209086154022769	0.167425359407556	0.188255756715162
s__Propionibacterium_acidifaciens	SRR19064869__9255	0.154598271470134	0.0766391949978207	0.115618733233977
s__Streptomyces_canus	SRR19064869__9255	0.209845883561731	0.169086052679871	0.189465968120801
s__Streptomyces_venezuelae	SRR19064869__9255	0.30551011944326	0.222461980161109	0.263986049802184
s__Actinomyces_sp._HMT_175	SRR19064869__9255	0.0693109670485506	0.0953779008709274	0.082344433959739
s__Actinomyces_sp._oral_taxon_169	SRR19064869__9255	0.0618618782036002	0.121283915976184	0.091572897089892
s__Schaalia_turicensis	SRR19064869__9255	0.23947161234147	0.212836559831621	0.226154086086546
s__Parascardovia_denticolens	SRR19064869__9255	0.173712300496697	0.129096807089456	0.151404553793076
s__Bifidobacterium_lemurum	SRR19064869__9255	0.0907389617672614	0.130059850870225	0.110399406318743
s__Bifidobacterium_choerinum	SRR19064869__9255	0.227626139020894	0.152147784125006	0.18988696157295
s__Bifidobacterium_subtile	SRR19064869__9255	0.0928049623727888	0.182427778241495	0.137616370307142
s__Bifidobacterium_eulemuris	SRR19064869__9255	0.120949629397458	0.133795789358428	0.127372709377943
s__Bifidobacterium_animalis	SRR19064869__9255	0.190863082274857	0.0701132065894291	0.130488144432143
s__Bifidobacterium_sp._ESL0790	SRR19064869__9255	0.192130285931369	0.149345721643666	0.170738003787517
s__Bifidobacterium_dentium	SRR19064869__9255	0.0308348650424961	0.0221489293355932	0.0264918971890447
s__Leptogranulimonas_caecicola	SRR19064869__9255	0.243840361212873	0.273716476469733	0.258778418841303
s__Ndongobacter_massiliensis	SRR19064869__9255	0.297190977108255	0.287254298408645	0.29222263775845
s__Peptoniphilus_equinus	SRR19064869__9255	0.283953909055735	0.202861092933016	0.243407500994376
s__Aedoeadaptatus_ivorii	SRR19064869__9255	0.305249198190617	0.295483209601685	0.300366203896151
s__Selenomonas_timonae	SRR19064869__9255	0.300130108668719	0.218037319315753	0.259083713992236
s__Selenomonas_dianae	SRR19064869__9255	0.282775349565474	0.225814098864726	0.2542947242151
s__Veillonella_orientalis	SRR19064869__9255	-0.21994032210934	-0.150888929020909	-0.185414625565124
s__Veillonella_dispar	SRR19064869__9255	-0.243370675562759	-0.150760112808177	-0.197065394185468
s__Alicyclobacillus_acidocaldarius	SRR19064869__9255	0.359619573386054	0.309027584902407	0.334323579144231
s__Tumebacillus_avium	SRR19064869__9255	0.264143730380214	0.225398896267848	0.244771313324031
s__Gemella_sanguinis	SRR19064869__9255	-0.0338968460753198	-0.00916682315574073	-0.0215318346155303
s__Thermobacillus_composti	SRR19064869__9255	0.351716149964074	0.25112586027354	0.301421005118807
s__Cohnella_sp._WGS1546	SRR19064869__9255	0.277787552950574	0.267192029715739	0.272489791333157
s__Cohnella_sp._LGH	SRR19064869__9255	0.287910621918611	0.256102531263998	0.272006576591304
s__Cohnella_candidum	SRR19064869__9255	0.296481377724493	0.214792684297781	0.255637031011137
s__Brevibacillus_composti	SRR19064869__9255	0.261029688307393	0.228158149419812	0.244593918863603
s__Paenibacillus_dendritiformis	SRR19064869__9255	0.245028939689767	0.25045581035065	0.247742375020209
s__Paenibacillus_sp._FSL_K6-1096	SRR19064869__9255	0.273845135485185	0.217726338788042	0.245785737136613
s__Paenibacillus_albicereus	SRR19064869__9255	0.305175711966485	0.230777854164776	0.26797678306563
s__Paenibacillus_beijingensis	SRR19064869__9255	0.268527827273347	0.197726650886207	0.233127239079777
s__Paenibacillus_rhizovicinus	SRR19064869__9255	0.148155452002002	0.198207063729289	0.173181257865646
s__Paenibacillus_lycopersici	SRR19064869__9255	0.307647346516656	0.188045248688756	0.247846297602706
s__Paenibacillus_elgii	SRR19064869__9255	0.256189975009062	0.228180837910287	0.242185406459675
s__Paenibacillus_konkukensis	SRR19064869__9255	0.23080266769522	0.24274612780541	0.236774397750315
s__Paenibacillus_thiaminolyticus	SRR19064869__9255	0.281647998275043	0.191280571105917	0.23646428469048
s__Paenibacillus_durus	SRR19064869__9255	0.251359863472962	0.206493010950101	0.228926437211531
s__Paenibacillus_macerans	SRR19064869__9255	0.284233893820542	0.248958376846427	0.266596135333484
s__Paenibacillus_sp._32O-W	SRR19064869__9255	0.29339440221403	0.266894012037844	0.280144207125937
s__Paenibacillus_sp._RUD330	SRR19064869__9255	0.304265326401066	0.257953123298389	0.281109224849728
s__Paenibacillus_sp._FSL_K6-1217	SRR19064869__9255	0.168468830845485	0.0913038883273811	0.129886359586433
s__Lacticaseibacillus_rhamnosus	SRR19064869__9255	0.138894636847472	0.000669779408890114	0.0697822081281812
s__Streptococcus_sp._HSISS3	SRR19064869__9255	-0.0596918845012533	-0.0715944229856989	-0.0656431537434761
s__Streptococcus_sp._FSL_W7-1342	SRR19064869__9255	-0.075379560791424	-0.0852482291878487	-0.0803138949896364
s__Streptococcus_mutans	SRR19064869__9255	0.0348887342716951	-0.0234966628911209	0.00569603569028711
s__Streptococcus_vestibularis	SRR19064869__9255	-0.0711198843146941	-0.0401723422948146	-0.0556461133047544
s__Streptococcus_rubneri	SRR19064869__9255	-0.0632089542634406	-0.0460678943156739	-0.0546384242895572
s__Moorella_sp._Hama-1	SRR19064869__9255	0.291980506070865	0.24548108601975	0.268730796045307
s__Christensenella_sp._MSJ-20	SRR19064869__9255	0.350067164976838	0.306477349534901	0.328272257255869
s__Peptoclostridium_acidaminophilum	SRR19064869__9255	0.247918044334826	0.25833304239183	0.253125543363328
s__Caldinitratiruptor_microaerophilus	SRR19064869__9255	0.306550509155947	0.282543767104238	0.294547138130093
s__Desulfofundulus_kuznetsovii	SRR19064869__9255	0.329438393655921	0.259977268133157	0.294707830894539
s__Desulforamulus_ruminis	SRR19064869__9255	0.298438250374103	0.304470770284898	0.301454510329501
s__Candidatus_Formimonas_warabiya	SRR19064869__9255	0.303801992099674	0.244994046183137	0.274398019141405
s__Dehalobacter_restrictus	SRR19064869__9255	0.224498127039498	0.158768978049272	0.191633552544385
s__Butyricicoccus_sp._GAM44	SRR19064869__9255	0.0418760292324406	0.0180589962447801	0.0299675127386103
s__Caproiciproducens_sp._NJN-50	SRR19064869__9255	0.278539259293806	0.237365784176677	0.257952521735242
s__Thermaerobacter_sp._PB12/4term	SRR19064869__9255	0.256961771287886	0.251648742435015	0.25430525686145
s__Alkalibacter_rhizosphaerae	SRR19064869__9255	0.321734362297471	0.293425384020396	0.307579873158933
s__Roseburia_faecis	SRR19064869__9255	-0.0119298383199789	0.0718045239201772	0.0299373428000991
s__Archangium_violaceum	SRR19064869__9255	0.312657178949191	0.245163180016093	0.278910179482642
s__Breznakiella_homolactica	SRR19064869__9255	0.261034964874492	0.232714772621321	0.246874868747906
s__Treponema_brennaborense	SRR19064869__9255	0.272315204419546	0.219549089543201	0.245932146981374
s__Treponema_saccharophilum	SRR19064869__9255	0.275191824096224	0.191270742520427	0.233231283308325
s__Geotalea_uraniireducens	SRR19064869__9255	0.229369095365806	0.244306639368621	0.236837867367214
s__Trichlorobacter_lovleyi	SRR19064869__9255	0.240907481662982	0.176735967831287	0.208821724747134
s__Solidesulfovibrio_carbinoliphilus	SRR19064869__9255	0.201340199330146	0.186129321067008	0.193734760198577
s__Oceanidesulfovibrio_marinus	SRR19064869__9255	0.249496550045684	0.263267088981262	0.256381819513473
s__Megalodesulfovibrio_gigas	SRR19064869__9255	0.221401760190981	0.218392510744624	0.219897135467802
s__Salidesulfovibrio_onnuriiensis	SRR19064869__9255	0.275841683987392	0.215023521922871	0.245432602955132
s__Pseudodesulfovibrio_methanolicus	SRR19064869__9255	0.232018131488447	0.163932484490145	0.197975307989296
s__Pseudodesulfovibrio_mercurii	SRR19064869__9255	0.186366668266487	0.190465829934425	0.188416249100456
s__Pseudodesulfovibrio_tunisiensis	SRR19064869__9255	0.185522688188171	0.193936152293638	0.189729420240905
s__Pseudodesulfovibrio_indicus	SRR19064869__9255	0.238886234408916	0.177416313432553	0.208151273920735
s__Achromobacter_xylosoxidans	SRR19064869__9255	0.227581470151549	0.139826829565688	0.183704149858619
s__Oxalobacter_aliiformigenes	SRR19064869__9255	0.235828107817575	0.157131542795962	0.196479825306768
s__Ramlibacter_tataouinensis	SRR19064869__9255	0.252710519543513	0.233886996290114	0.243298757916814
s__Cupriavidus_taiwanensis	SRR19064869__9255	0.217433643963273	0.172918860263632	0.195176252113452
s__Cupriavidus_pauculus	SRR19064869__9255	0.241271414311449	0.198241658245835	0.219756536278642
s__Burkholderia_cepacia	SRR19064869__9255	0.209296224722336	0.105639078256958	0.157467651489647
s__Roseibium_sp.	SRR19064869__9255	0.239749008593137	0.131477139802262	0.1856130741977
s__Sinorhizobium_fredii	SRR19064869__9255	0.201478736629642	0.164870325776046	0.183174531202844
s__Pseudomonas_chlororaphis	SRR19064869__9255	0.174485967373909	0.190382717399552	0.182434342386731
s__Cedecea_neteri	SRR19064869__9255	0.188790951750607	0.154388257974091	0.171589604862349
s__Enterobacter_cloacae	SRR19064869__9255	0.124350689545231	0.0877873838175699	0.1060690366814
s__Porphyromonas_asaccharolytica	SRR19064869__9255	0.13402414628191	0.128529880095782	0.131277013188846
s__Segatella_oris	SRR19064869__9255	0.0291820727846503	0.0285522236743634	0.0288671482295069
s__Prevotella_fusca	SRR19064869__9255	0.0560389924436604	0.00948225333482803	0.0327606228892442
s__Prevotella_sp._E15-22	SRR19064869__9255	0.038029312340751	0.0346210358371004	0.0363251740889257
s__Alistipes_onderdonkii	SRR19064869__9255	0.221565770282857	0.113244640629749	0.167405205456303
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR19064869__9255	0.101144547310146	0.0635653892986537	0.0823549683043996
s__Methanobrevibacter_smithii	SRR19064869__9255	0.179906468386813	0.197249947080023	0.188578207733418
s__Candidatus_Poriferisocius_sp.	SRR19064870__34639	-0.16383815009579	-0.133374703912758	-0.148606427004274
s__Candidatus_Poriferisodalis_sp.	SRR19064870__34639	-0.122324322152401	-0.105085030468892	-0.113704676310646
s__Propionibacterium_freudenreichii	SRR19064870__34639	-0.137405616992756	-0.0796595349157168	-0.108532575954236
s__Propionibacterium_acidifaciens	SRR19064870__34639	-0.127254095483985	-0.0939050122416923	-0.110579553862839
